star_name,ra,dec,ra_J2016,dec_J2016,tic_id,gaia_dr2_id,gaia_dr3_id,hip_name,tm_name,tyc_name,wds_designation,simbad_name,source_list_fl,sy_pmra,sy_pmraerr,sy_pmdec,sy_pmdecerr,sy_pmsrc,sy_pm_reflink,sy_ujmag,sy_ujmagerr,sy_ujmagsrc,sy_ujmag_reflink,sy_bmag,sy_bmagerr,sy_bmagsrc,sy_bmag_reflink,sy_vmag,sy_vmagerr,sy_vmagsrc,sy_vmag_reflink,sy_rcmag,sy_rcmagerr,sy_rcmagsrc,sy_rcmag_reflink,sy_icmag,sy_icmagerr,sy_icmagsrc,sy_icmag_reflink,sy_jmag,sy_jmagerr,sy_jmagsrc,sy_jmag_reflink,sy_hmag,sy_hmagerr,sy_hmagsrc,sy_hmag_reflink,sy_kmag,sy_kmagmerr,sy_kmagsrc,sy_kmag_reflink,sy_tmag,sy_tmagerr,sy_gaiamag,sy_gaiamagerr,sy_gaiamagsrc,sy_gaiamag_reflink,sy_bpmag,sy_bpmagerr,sy_rpmag,sy_rpmagerr,sy_plx,sy_plxerr,sy_plxsrc,sy_plx_reflink,sy_dist,sy_disterr,sy_distsrc,sy_dist_reflink,ambiguous_dist_fl,st_spectype,st_spectype_reflink,dwarf_fl,st_teff,st_tefferr,st_teffsrc,st_teff_reflink,st_logg,st_loggerr,st_loggsrc,st_logg_reflink,st_loggspec,st_loggspecerr,st_loggspecsrc,st_loggspec_reflink,st_met,st_meterr,st_metsrc,st_met_reflink,st_lum,st_lumerr,st_lumsrc,st_lum_reflink,st_rad,st_raderr,st_radsrc,st_rad_reflink,st_mass,st_masserr,st_masssrc,st_mass_reflink,uncertain_M_flag,st_age,st_ageerr,st_agesrc,st_age_reflink,contaminant_fl,brightest_sep,brightest_Gmag,brightest_id,nearest_sep,nearest_Gmag,nearest_id,known_binary_fl,gaia_binary_fl,wds_comp,wds_sep,wds_deltamag,GCNS_companion,GCNS_sep,GCNS_mag_diff,sy_planets_flag,hostname,Name,Teff,logg,S,logRhk,Vbr,Vsini,Vmac,Vrad,SNR,Simbad,RAJ2000,DEJ2000
TIC 27549653,122.95495203956,16.52386296934,122.9547610627587,16.522713269426824,27549653.0,6.565465378686925e+17,6.565465378686925e+17,40133.0,2MASS J08114919+1631264,1377-01323-1,,HD  68168,tic_near,-41.32192186302144,0.0264866463840007,-258.4672874798646,0.0163519755005836,GaiaDR3,2023A&A...674A...1G,,,,,8.02,,Simbad,,7.34,0.03,TIC hipvmag,2019AJ....158..138S,6.9,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,6.12,0.02,TIC,2019AJ....158..138S,5.855,0.02,TIC,2019AJ....158..138S,5.795,0.018,TIC,2019AJ....158..138S,6.738,0.006,7.1900634765625,0.0027619878050062,gaia_dr3,2023A&A...674A...1G,7.517200946807861,0.0028072263477074,6.690361022949219,0.0038063319444104,29.335938864791867,0.0240053441375494,GaiaDR3,2023A&A...674A...1G,34.04206085205078,0.0296993255615234,bj2021,2021AJ....161..147B,0,G0,1993yCat.3135....0C,1,5730.0,16.0,Pastel,2022A&A...663A...4S,4.321836840248049,0.0225263057390895,calculated_from_M_and_R,Calculated Value,4.37,0.03,Pastel,2022A&A...663A...4S,0.12,0.02,Pastel,2022A&A...663A...4S,0.0671924077792021,0.0112464676223279,update_TIC,Calculated Value,1.0963257249034553,0.0154592916746244,calc_from_L_and_Teff,Calculated Value,0.9197047352790833,0.0400363504886627,gaia_dr3_flame,2023A&A...674A...1G,0,12.559195518493652,1.1222491264343262,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,HD 68168,5730,4.38,0.16,-5.02,3.9,1.8,3.3,8.7,254,Simbad,08 11 49.2,+16 31 26
TIC 145972795,123.39374472559,-31.73538372545,123.392002763659,-31.734710854047783,145972795.0,5.548164986925169e+18,5.548164986925169e+18,40283.0,2MASS J08133452-3144075,7121-00043-1,WDS J08136-3144A,HD  68978,tic_near,-333.3591501364847,0.0142442332580685,151.422183233599,0.017881529405713,GaiaDR3,2023A&A...674A...1G,,,,,7.36,,Simbad,,6.75,,Simbad,,,,,,,,,,5.625,0.02,TIC,2019AJ....158..138S,5.367,0.046,TIC,2019AJ....158..138S,5.27,0.023,TIC,2019AJ....158..138S,6.156,0.006,6.577510833740234,0.0027597712935354,gaia_dr3,2023A&A...674A...1G,6.872364044189453,0.0028669169589948,6.110898017883301,0.0038100039086386,36.78157369510674,0.0164603739976882,GaiaDR3,2023A&A...674A...1G,27.17602157592773,0.0113515853881835,bj2021,2021AJ....161..147B,0,G0.5V,2006AJ....132..161G,1,5943.0,20.0,Pastel,2022A&A...663A...4S,4.375988813157764,0.0223020556504333,calculated_from_M_and_R,Calculated Value,4.44,0.04,Pastel,2022A&A...663A...4S,0.04,0.02,Pastel,2022A&A...663A...4S,0.1116722915008689,0.0126425728818202,update_TIC,Calculated Value,1.072697652171366,0.0172019312781873,calc_from_L_and_Teff,Calculated Value,0.9974148869514464,0.040001630783081,gaia_dr3_flame,2023A&A...674A...1G,0,7.299749374389648,1.008195161819458,gaia_dr3_flame,2023A&A...674A...1G,,8.80926,10.791423,5.548188454630579e+18,8.80926,10.791423,5.548188454630579e+18,1,1,A,8.6,5.25,,,,0,,HD 68978,5940,4.42,0.18,-4.89,4.7,1.8,4.3,49.6,252,Simbad,08 13 34.5,-31 44 07
TIC 307624961,124.59977904019,-12.63216950035,124.60104883936587,-12.63656179358332,307624961.0,5.726982995343101e+18,5.726982995343101e+18,40693.0,2MASS J08182389-1237541,5435-02991-1,WDS J08184-1238A,HD  69830,tic_near,278.7903645043099,0.0388239733874797,-987.8286619313131,0.0349176190793514,GaiaDR3,2023A&A...674A...1G,,,,,6.74,,Simbad,,5.95,,Simbad,,,,,,,,,,4.953,0.268,TIC,2019AJ....158..138S,4.364,0.224,TIC,2019AJ....158..138S,4.165,0.036,TIC,2019AJ....158..138S,5.266,0.006,5.755219459533691,0.0027887226879891,gaia_dr3,2023A&A...674A...1G,6.13964319229126,0.0028680211488087,5.203418254852295,0.0041311887851773,79.49527095617434,0.0400394834578037,GaiaDR3,2023A&A...674A...1G,12.575067520141602,0.0056509971618652,bj2021,2021AJ....161..147B,0,G8:V,1989ApJS...71..245K,1,5423.0,9.0,Pastel,2022A&A...663A...4S,4.48368008744257,0.0231215778992863,calculated_from_M_and_R,Calculated Value,4.5,0.03,Pastel,2022A&A...663A...4S,-0.03,0.01,Pastel,2022A&A...663A...4S,-0.2153501034063122,0.0105446061513706,update_TIC,Calculated Value,0.8840938800482246,0.0111267658663302,calc_from_L_and_Teff,Calculated Value,0.8681789040565491,0.0407291054725647,gaia_dr3_flame,2023A&A...674A...1G,0,10.008450508117676,1.808398246765136,gaia_dr3_flame,2023A&A...674A...1G,,7.665486,18.640713,5.726982995344195e+18,7.665486,18.640713,5.726982995344195e+18,1,1,A,6.9,13.44,,,,1,HD 69830,HD 69830,5387,4.48,0.17,-4.97,2.4,0.5,2.4,29.4,261,Simbad,08 18 23.9,-12 37 56
TIC 302188141,125.01608623504,27.21770733284,125.01599916401489,27.21602917222347,302188141.0,6.831847840304755e+17,6.831847840304755e+17,40843.0,2MASS J08200385+2713038,1936-01174-1,,* chi Cnc,tic_near,-17.475402055327848,0.0961706936359405,-377.0719170606808,0.0778286457061767,GaiaDR3,2023A&A...674A...1G,,,,,5.61,,Simbad,,5.132,0.023,TIC sirful,2019AJ....158..138S,4.8,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,4.127,0.222,TIC,2019AJ....158..138S,3.942,0.192,TIC,2019AJ....158..138S,3.868,0.246,TIC,2019AJ....158..138S,4.658,0.007,4.988862037658691,0.0028610176409535,gaia_dr3,2023A&A...674A...1G,5.250037670135498,0.003022528075038,4.590367317199707,0.0041775894343244,54.87485522018729,0.090568758547306,GaiaDR3,2023A&A...674A...1G,18.209083557128903,0.030003547668457,bj2021,2021AJ....161..147B,0,F6V,2007AJ....133.2524W,1,6269.0,18.0,Pastel,2022A&A...663A...4S,4.270024180314806,0.0219011811094931,calculated_from_M_and_R,Calculated Value,4.26,0.04,Pastel,2022A&A...663A...4S,-0.28,0.02,Pastel,2022A&A...663A...4S,0.3843808077516183,0.0154581752121013,update_TIC,Calculated Value,1.3196127683111094,0.0246773163091512,calc_from_L_and_Teff,Calculated Value,1.1826318502426147,0.0400053858757019,gaia_dr3_flame,2023A&A...674A...1G,0,3.735485792160034,0.604728102684021,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,HD 69897,6265,4.21,0.13,-5.23,6.8,0.2,6.9,32.3,245,Simbad,08 20 03.9,+27 13 04
TIC 6953932,126.18917283712,17.1817525421,126.18921944428357,17.18119290070823,6953932.0,6.560468441931988e+17,6.560468441931988e+17,41226.0,2MASS J08244539+1710545,1383-00714-1,,HD  70843,tic_near,10.35420580662235,0.0232151076197624,-125.97441702740554,0.0169459003955125,GaiaDR3,2023A&A...674A...1G,7.65,0.01,Simbad 1987A&AS...71..561O,1987A&AS...71..561O,7.59,0.007,Simbad 1987A&AS...71..561O,1987A&AS...71..561O,7.09,0.009,Simbad 1987A&AS...71..561O,1987A&AS...71..561O,,,,,,,,,6.116,0.024,TIC,2019AJ....158..138S,5.925,0.038,TIC,2019AJ....158..138S,5.859,0.017,TIC,2019AJ....158..138S,6.577,0.006,6.947638034820557,0.0027607025782664,gaia_dr3,2023A&A...674A...1G,7.198809623718262,0.0028284529517399,6.535250663757324,0.0038648261334862,21.151607145771493,0.0256616342812776,GaiaDR3,2023A&A...674A...1G,47.21488952636719,0.055475234985348,bj2021,2021AJ....161..147B,0,F5,1993yCat.3135....0C,1,6280.0,39.0,Pastel,2022A&A...663A...4S,4.221827749190708,0.0241304141471446,calculated_from_M_and_R,Calculated Value,4.26,0.05,Pastel,2022A&A...663A...4S,0.19,0.03,Pastel,2022A&A...663A...4S,0.4394583749218978,0.0159330267368844,update_TIC,Calculated Value,1.401078745489993,0.0310380097012103,calc_from_L_and_Teff,Calculated Value,1.1931229829788208,0.0400036573410034,gaia_dr3_flame,2023A&A...674A...1G,0,3.957536458969116,0.5888082981109619,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,HD 70843,6247,4.26,0.15,-5.05,6.4,0.1,6.7,-14.1,241,Simbad,08 24 45.4,+17 10 54
TIC 270205941,126.45631544365,-29.93059181285,126.45702897571152,-29.93189260103367,270205941.0,5.644325284591299e+18,5.644325284591299e+18,41317.0,2MASS J08254952-2955505,6581-00745-1,,HD  71334,tic_near,139.24168040424183,0.014078564941883,-292.47124540057155,0.0161599945276975,GaiaDR3,2023A&A...674A...1G,,,,,8.49,,Simbad,,7.82,,Simbad,,,,,,,,,,6.61,0.023,TIC,2019AJ....158..138S,6.289,0.038,TIC,2019AJ....158..138S,6.206,0.024,TIC,2019AJ....158..138S,7.193,0.006,7.645976543426514,0.0027594125618,gaia_dr3,2023A&A...674A...1G,7.972968101501465,0.0028179949782323,7.145100116729736,0.0037914345623123,25.490408333696973,0.0174374654889106,GaiaDR3,2023A&A...674A...1G,39.20853805541992,0.0297718048095703,bj2021,2021AJ....161..147B,0,G2.5V,2006AJ....132..161G,1,5716.0,15.0,Pastel,2022A&A...663A...4S,4.381070932652981,0.0222705746319861,calculated_from_M_and_R,Calculated Value,4.43,0.03,Pastel,2022A&A...663A...4S,-0.07,0.02,Pastel,2022A&A...663A...4S,0.0070731847466025,0.0111299877838588,update_TIC,Calculated Value,1.0280276530926655,0.0142351685515395,calc_from_L_and_Teff,Calculated Value,0.9268573522567748,0.0400018393993377,gaia_dr3_flame,2023A&A...674A...1G,0,10.424890518188477,1.2565331459045428,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,HD 71334,5724,4.45,0.16,-5.0,3.5,0.6,3.3,15.4,253,Simbad,08 25 49.5,-29 55 50
TIC 169108295,126.89635999486,-5.14863558216,126.89580209174606,-5.148995117355667,169108295.0,3.065191272937569e+18,3.065191272937569e+18,41479.0,2MASS J08273512-0508551,4857-02064-1,,HD  71479,tic_near,-124.93957274292003,0.0313336364924907,-80.69315543856989,0.0186599045991897,GaiaDR3,2023A&A...674A...1G,,,,,7.81,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,7.18,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,6.097,0.023,TIC,2019AJ....158..138S,5.864,0.029,TIC,2019AJ....158..138S,5.771,0.017,TIC,2019AJ....158..138S,6.621,0.006,7.042251110076904,0.0027598946994301,gaia_dr3,2023A&A...674A...1G,7.337566375732422,0.0028106987564351,6.57645845413208,0.0038185731887918,24.541823667178697,0.0266506019979715,GaiaDR3,2023A&A...674A...1G,40.70307159423828,0.0451393127441406,bj2021,2021AJ....161..147B,0,G2/3V,1999MSS...C05....0H,1,6016.0,20.0,Pastel,2022A&A...663A...4S,4.243004311201822,0.0217607220011223,calculated_from_M_and_R,Calculated Value,4.36,0.03,Pastel,2022A&A...663A...4S,0.24,0.02,Pastel,2022A&A...663A...4S,0.2770619433605283,0.0123309084857298,update_TIC,Calculated Value,1.2663914255543467,0.0198524167660055,calc_from_L_and_Teff,Calculated Value,1.0234640836715698,0.0400017201900481,gaia_dr3_flame,2023A&A...674A...1G,0,8.656177520751953,0.9329605102539062,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,HD 71479,5925,4.27,0.15,-5.06,4.6,1.7,4.2,57.9,253,Simbad,08 27 35.1,-05 08 55
TIC 282854588,127.97931602123,50.61669153178,127.97874057463748,50.615180936804194,282854588.0,1.027330446055198e+18,1.027330446055198e+18,41844.0,2MASS J08315502+5036599,3422-01237-1,,HD  71881,tic_near,-82.05770083656479,0.0215068571269512,-339.86642045102093,0.0199240893125534,GaiaDR3,2023A&A...674A...1G,,,,,8.06,,Simbad,,7.441,0.023,TIC sirful,2019AJ....158..138S,7.0,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,6.284,0.02,TIC,2019AJ....158..138S,6.027,0.027,TIC,2019AJ....158..138S,5.959,0.029,TIC,2019AJ....158..138S,6.868,0.006,7.297419548034668,0.0027611999641308,gaia_dr3,2023A&A...674A...1G,7.597949028015137,0.0028076090385723,6.818678855895996,0.0038090097977573,24.01497689079376,0.0239180997014045,GaiaDR3,2023A&A...674A...1G,41.59527969360352,0.0433559417724609,bj2021,2021AJ....161..147B,0,G1V,,1,5857.0,22.0,Pastel,2022A&A...663A...4S,4.2594516194488445,0.0228036246414402,calculated_from_M_and_R,Calculated Value,4.3,0.05,Pastel,2022A&A...663A...4S,-0.03,0.03,Pastel,2022A&A...663A...4S,0.1944769624125307,0.0127310802505433,update_TIC,Calculated Value,1.2149004082311643,0.0200097186419035,calc_from_L_and_Teff,Calculated Value,0.9782848954200744,0.0400014221668243,gaia_dr3_flame,2023A&A...674A...1G,0,10.407618522644045,1.0683069229125968,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,HD 71881,5884,4.34,0.15,-5.04,3.8,0.1,4.0,12.6,245,Simbad,08 31 55.0,+50 37 00
TIC 393844873,128.21456583342,-31.50085074487,128.20875984158528,-31.497462976881877,393844873.0,5.640565607657898e+18,5.640565607657898e+18,41926.0,2MASS J08325148-3130031,7135-02774-1,,HD  72673,tic_near,-1113.7390982321283,0.0130305355414748,762.4197048630538,0.0202268939465284,GaiaDR3,2023A&A...674A...1G,,,,,7.17,,Simbad,,6.38,,Simbad,,,,,,,,,,5.333,0.294,TIC,2019AJ....158..138S,4.763,0.296,TIC,2019AJ....158..138S,4.438,0.036,TIC,2019AJ....158..138S,5.649,0.006,6.168385028839111,0.0027604892622952,gaia_dr3,2023A&A...674A...1G,6.567158222198486,0.0028827269292098,5.590499877929688,0.003904849848914,82.20799300166873,0.0177847109735012,GaiaDR3,2023A&A...674A...1G,12.162492752075195,0.0026745796203595,bj2021,2021AJ....161..147B,0,K1V,1989ApJS...71..245K,1,5261.0,14.0,Pastel,2022A&A...663A...4S,4.621570631420283,0.0541254907283464,calculated_from_M_and_R,Calculated Value,4.56,0.03,Pastel,2022A&A...663A...4S,-0.39,0.01,Pastel,2022A&A...663A...4S,-0.3951450799694282,0.008896188773493,update_TIC,Calculated Value,0.7637364202397703,0.0088153367365997,calc_from_L_and_Teff,Calculated Value,0.89,0.109,TIC,2019AJ....158..138S,0,,,,,,8.379038,20.052065,5.640565607652897e+18,8.379038,20.052065,5.640565607652897e+18,0,0,,,,,,,0,,HD 72673,5213,4.57,0.18,-4.93,2.3,0.2,2.1,14.5,303,Simbad,08 32 51.5,-31 30 03
TIC 121286109,128.63188255023,-0.72606345377,128.6310134205414,-0.725982493124045,121286109.0,3.07356261087368e+18,3.07356261087368e+18,42074.0,2MASS J08343166-0043339,4862-01066-1,WDS J08345-0044A,HD  72760,tic_near,-195.57578264491423,0.0249420143663883,18.23556449930324,0.0192373767495155,GaiaDR3,2023A&A...674A...1G,8.613,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,8.159,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.334,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.891,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.492,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,5.917,0.026,TIC,2019AJ....158..138S,5.551,0.036,TIC,2019AJ....158..138S,5.423,0.02,TIC,2019AJ....158..138S,6.586,0.006,7.111849308013916,0.0027654347381905,gaia_dr3,2023A&A...674A...1G,7.513283729553223,0.0030024032833714,6.538312911987305,0.0038634756408878,47.25797681744129,0.0223142933100461,GaiaDR3,2023A&A...674A...1G,21.145431518554688,0.0097084045410174,bj2021,2021AJ....161..147B,0,K0V,1999MSS...C05....0H,1,5319.0,14.0,Pastel,2022A&A...663A...4S,4.526196618487739,0.0231860067548927,calculated_from_M_and_R,Calculated Value,4.55,0.04,Pastel,2022A&A...663A...4S,0.04,0.02,Pastel,2022A&A...663A...4S,-0.2955747766148859,0.009041162244395,update_TIC,Calculated Value,0.8379252466563659,0.0097739230509814,calc_from_L_and_Teff,Calculated Value,0.8600813746452332,0.0413019657135009,gaia_dr3_flame,2023A&A...674A...1G,0,7.671591758728027,2.11000394821167,gaia_dr3_flame,2023A&A...674A...1G,,1.605537,14.450478,3.0735626108729083e+18,1.605537,14.450478,3.0735626108729083e+18,1,1,A,1.0,4.839999999999999,,,,0,,HD 72760,5293,4.52,0.32,-4.59,3.2,2.2,2.2,33.7,262,Simbad,08 34 31.6,-00 43 34
TIC 332064670,133.14921386944,28.33082136147,133.146760620834,28.329783000362703,332064670.0,7.049670370909467e+17,7.049670370909467e+17,43587.0,2MASS J08523579+2819509,1949-02012-1,WDS J08526+2820A,* rho01 Cnc,tic_near,-485.6808133468651,0.0402575321495533,-233.5170052934288,0.03707892075181,GaiaDR3,2023A&A...674A...1G,7.45,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,6.82,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,5.951,0.023,TIC sirful,2019AJ....158..138S,5.4,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,4.768,0.244,TIC,2019AJ....158..138S,4.265,0.234,TIC,2019AJ....158..138S,4.015,0.036,TIC,2019AJ....158..138S,5.206,0.006,5.732680797576904,0.0027805002812869,gaia_dr3,2023A&A...674A...1G,6.155681133270264,0.002847064499936,5.147009372711182,0.003905520807252,79.44818375718161,0.0428778566420078,GaiaDR3,2023A&A...674A...1G,12.580838203430176,0.0067791938781738,bj2021,2021AJ....161..147B,0,K0IV-V,2003AJ....126.2048G,1,5292.0,43.0,Pastel,2022A&A...663A...4S,4.438758772371496,0.0584069713326825,calculated_from_M_and_R,Calculated Value,4.4,0.02,Pastel,2022A&A...663A...4S,0.32,0.02,Pastel,2022A&A...663A...4S,-0.1972745832530103,0.0115167955569861,update_TIC,Calculated Value,0.9479287213581604,0.0198816522589037,calc_from_L_and_Teff,Calculated Value,0.9,0.115,TIC,2019AJ....158..138S,0,,,,,,,,,,,,1,1,A,84.8,7.11,7.049667622130395e+17,84.8262,5.9503,1,55 Cnc,HD 75732,5250,4.36,0.18,-4.98,2.8,1.7,2.1,28.1,330,Simbad,08 52 35.8,+28 19 51
TIC 188503588,133.98201229993,36.19618966518,133.9818704323846,36.19613304929904,188503588.0,7.17094512905487e+17,7.17094512905487e+17,43852.0,2MASS J08555568+3611464,2491-01201-1,,HD  76218,tic_near,-25.71835646412421,0.0203999690711498,-12.574764336801964,0.0170195028185844,GaiaDR3,2023A&A...674A...1G,,,,,8.46,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,7.68,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,6.258,0.021,TIC,2019AJ....158..138S,5.9,0.018,TIC,2019AJ....158..138S,5.83,0.02,TIC,2019AJ....158..138S,6.969,0.006,7.48078727722168,0.0027787449037558,gaia_dr3,2023A&A...674A...1G,7.869779586791992,0.0030619235499707,6.917724609375,0.0038896888547403,39.38674854551003,0.0219999980181455,GaiaDR3,2023A&A...674A...1G,25.36929512023925,0.0143070220947265,bj2021,2021AJ....161..147B,0,G5V,,1,5388.0,34.0,Pastel,2022A&A...663A...4S,4.521980354213103,0.0255857984029285,calculated_from_M_and_R,Calculated Value,4.56,0.08,Pastel,2022A&A...663A...4S,0.01,0.05,Pastel,2022A&A...663A...4S,-0.2879750508512508,0.0093011147612975,update_TIC,Calculated Value,0.8237775369979039,0.0136346578325257,calc_from_L_and_Teff,Calculated Value,0.8232516646385193,0.0401203632354736,gaia_dr3_flame,2023A&A...674A...1G,0,,,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,HD 76218,5332,4.5,0.41,-4.43,5.3,4.7,2.2,-12.9,265,Simbad,08 55 55.7,+36 11 46
TIC 283786963,134.84324894502,7.41498194276,134.84367840563763,7.414375253333305,283786963.0,5.849235257993082e+17,5.849235257993082e+17,44137.0,2MASS J08592237+0724539,0225-00213-1,,HD  76909,tic_near,95.78756246546467,0.0281764827668666,-136.52190522869276,0.0227556433528661,GaiaDR3,2023A&A...674A...1G,,,,,8.597,0.028,TIC tycho2b3,2019AJ....158..138S,7.84,0.03,TIC hipvmag,2019AJ....158..138S,7.4,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,6.572,0.021,TIC,2019AJ....158..138S,6.291,0.026,TIC,2019AJ....158..138S,6.22,0.018,TIC,2019AJ....158..138S,7.211,0.006,7.678006172180176,0.0027621174769329,gaia_dr3,2023A&A...674A...1G,8.023992538452148,0.0028037812039173,7.162289142608643,0.0038010714888561,20.96264753696841,0.0268267877399921,GaiaDR3,2023A&A...674A...1G,47.64018630981445,0.060968399047848,bj2021,2021AJ....161..147B,0,G5,1993yCat.3135....0C,1,5657.0,30.0,Pastel,2022A&A...663A...4S,4.202508320894568,0.023549001342518,calculated_from_M_and_R,Calculated Value,4.26,0.07,Pastel,2022A&A...663A...4S,0.34,0.03,Pastel,2022A&A...663A...4S,0.165932188062747,0.0107458565323482,update_TIC,Calculated Value,1.260220039753848,0.020536224082061,calc_from_L_and_Teff,Calculated Value,0.9232800602912904,0.040011078119278,gaia_dr3_flame,2023A&A...674A...1G,0,,,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,HD 76909,5646,4.23,0.14,-5.13,3.7,1.9,3.0,0.9,259,Simbad,08 59 22.4,+07 24 54
TIC 355127594,137.21279392804,33.88221892017,137.211768493545,33.881708956195,355127594.0,7.141161377675401e+17,7.141161377675401e+17,44897.0,2MASS J09085105+3352556,2495-00846-1,,HD  78366,tic_near,-191.41313447777296,0.0307799763977527,-114.63019595671456,0.0287632476538419,GaiaDR3,2023A&A...674A...1G,,,,,6.53,,Simbad,,5.955,0.023,TIC sirful,2019AJ....158..138S,5.6,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,4.844,0.037,TIC,2019AJ....158..138S,4.601,0.027,TIC,2019AJ....158..138S,4.545,0.02,TIC,2019AJ....158..138S,5.411,0.006,5.809061527252197,0.0027766870831683,gaia_dr3,2023A&A...674A...1G,6.101359844207764,0.00296030974105,5.346842288970947,0.0040693777209278,52.77091525374863,0.0309239327907562,GaiaDR3,2023A&A...674A...1G,18.937105178833008,0.010568618774414,bj2021,2021AJ....161..147B,0,G0IV-V,2003AJ....126.2048G,1,5992.0,20.0,Pastel,2022A&A...663A...4S,4.415777781054302,0.0222022160314105,calculated_from_M_and_R,Calculated Value,4.5,0.04,Pastel,2022A&A...663A...4S,0.04,0.02,Pastel,2022A&A...663A...4S,0.098670162077907,0.0131496559378589,update_TIC,Calculated Value,1.039546969038485,0.0171998873732016,calc_from_L_and_Teff,Calculated Value,1.0265932083129885,0.0400040447711944,gaia_dr3_flame,2023A&A...674A...1G,0,5.21202564239502,0.925234079360962,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,HD 78366,5984,4.45,0.22,-4.7,5.3,2.5,4.6,27.0,249,Simbad,09 08 51.1,+33 52 56
TIC 290553722,139.86796865233,0.89706078489,139.8673572218371,0.8965017669833895,290553722.0,3.844124407140189e+18,3.844124407140189e+18,45737.0,2MASS J09192830+0053493,0227-01364-1,,HD  80367,tic_near,-137.44356368723237,0.0266300272196531,-125.75837301294364,0.0174482073634862,GaiaDR3,2023A&A...674A...1G,,,,,9.02,,Simbad,,8.15,0.03,TIC hipvmag,2019AJ....158..138S,7.6,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,6.614,0.023,TIC,2019AJ....158..138S,6.183,0.059,TIC,2019AJ....158..138S,6.043,0.023,TIC,2019AJ....158..138S,7.345,0.006,7.901573657989502,0.0027605144015162,gaia_dr3,2023A&A...674A...1G,8.340843200683594,0.0028057080403274,7.292693138122559,0.0037915127571373,34.94241518505928,0.0256939642131328,GaiaDR3,2023A&A...674A...1G,28.593006134033203,0.0208597183227539,bj2021,2021AJ....161..147B,0,K0V,1999MSS...C05....0H,1,5085.0,35.0,Pastel,2022A&A...663A...4S,4.48243754231195,0.0554273959912967,calculated_from_M_and_R,Calculated Value,4.47,0.07,Pastel,2022A&A...663A...4S,0.01,0.04,Pastel,2022A&A...663A...4S,-0.3350924499452965,0.0102793064630038,update_TIC,Calculated Value,0.876041147438405,0.0159033993880172,calc_from_L_and_Teff,Calculated Value,0.85,0.104,TIC,2019AJ....158..138S,0,,,,,,,,,,,,0,0,,,,,,,0,,HD 80367,5072,4.43,0.16,-5.06,2.3,1.0,1.9,49.4,269,Simbad,09 19 28.3,+00 53 49
